PC1,PC2,PC3,PC4,PC5,Partner Name,Region,Cluster
-0.24888938035003613,1.0257547529915794,0.9702308384400233,0.006861574952214296,-9.440860023329877e-17,Greece,Other,2
-0.21008062635675648,-0.7786369217983228,1.2202999545334392,-0.021977592576647872,-1.367760690186787e-16,Grenada,Other,0
-0.1981337929216295,-0.8591490567988781,0.9017705193615746,-0.013038572906186414,-1.099671648904058e-16,Greenland,Other,0
-0.2735572194146652,0.627950534012038,1.7847250783253372,-0.03496591866642264,-1.6944623943389742e-16,Guatemala,Other,2
-0.20472775347559682,-0.16501768098848615,0.39342236507630296,0.008898711644426004,-4.7533450485708223e-17,French Guiana,Other,0
-0.23285520446150976,-0.3996895317395334,1.5536999923051216,-0.03164622927044826,-1.5704135336006999e-16,Guyana,Other,0
-0.14920228432954605,1.7932192600533468,-1.099468419652306,0.15831256646607333,1.0229304994817625e-16,"Hong Kong, China",East Asia & Pacific,2
-0.2201062651828943,0.1773570237826114,0.5166577920798907,0.00506815901272229,-6.564196211980053e-17,Honduras,Other,0
-0.2434803262408089,-0.32020490796992007,1.8259727382213153,-0.0398707310445717,-1.9096907411485613e-16,Haiti,Other,0
-0.22576627880651254,0.6551517705525631,0.3171549641929719,0.014042917143245884,-4.838872937626889e-17,Hungary,Other,2
-0.2480152164076153,1.5251806284486236,-0.38502247007531293,-0.0177521920876645,4.2126864453507244e-17,Indonesia,Other,2
-0.20943203050898226,0.7167964179820622,0.010586875370113179,0.032451307618835086,-1.9709378020365377e-17,India,Other,2
-0.24990570301291112,0.2684875539392354,1.3881364848988167,-0.023186726190464566,-1.4723737842492477e-16,British Indian Ocean Ter.,Other,0
-0.23123180853600214,0.37719997354426565,0.7066456265415526,-0.009768466276027486,-6.767237661891552e-17,Ireland,Other,2
-0.21894477483261163,-0.12378504781929478,1.0753816662882953,-0.008420638289400291,-1.0452722166468515e-16,"Iran, Islamic Rep.",Other,0
-0.1812599195313361,-1.2449299415917212,0.9230899179147477,-0.01219492361010495,-1.0005660855737292e-16,Iraq,Other,0
-0.23170590460119259,0.3127557364852338,0.7435984152899138,-0.0034094468727031394,-8.654932754855955e-17,Iceland,Other,0
-0.2211585347764185,0.6757042289617621,0.23636086865711228,0.020816725691488992,-1.2451846499874619e-17,Israel,Other,2
-0.14531345538967835,0.8608922067888259,-0.13889791110151448,0.012336190302355164,1.6435566819995735e-17,Italy,Europe & Central Asia,2
-0.24143292671694494,0.1799673176669543,1.2159808131195255,-0.017577434705312443,-1.1135019981231975e-16,Jamaica,Other,0
-0.20023161347487228,-0.866925321248198,1.0446634406009105,-0.014814495731084123,-1.2897837693318808e-16,Jordan,Other,0
-0.22084296652824384,1.5286692512759648,-0.9891400684546078,-0.13194602857010163,1.2113682631671223e-16,Japan,East Asia & Pacific,2
-0.20905466638799167,-0.4163385879318328,0.8516092576132496,-0.006185365909255973,-9.81978777525839e-17,Kenya,Other,0
-0.22082973462411967,-0.5150761903733487,1.2866503434303376,-0.02305605605660667,-1.5481870382164142e-16,Cambodia,Other,0
-0.2268935810710504,-0.10629960797684612,1.043871018394944,-0.01313805230581267,-1.0692181274106432e-16,Kiribati,Other,0
-0.208358185118202,-0.8397450205409408,1.2301918292431429,-0.02253804812076299,-1.25154232189643e-16,St. Kitts and Nevis,Other,0
-0.18609313683743922,1.0704749264466678,-0.2164850477272578,0.03709608270068908,2.235139283650551e-17,"Korea, Rep.",East Asia & Pacific,2
-0.2034925732140732,-0.6764707436935504,0.9503676984608006,-0.017934720528602472,-8.499957858466855e-17,Kuwait,Other,0
-0.27685975725898904,0.8155684026785653,1.6765351347426851,-0.03067595509878387,-1.8381988581443597e-16,Lao PDR,Other,2
-0.24853098672398674,0.09159519681229736,1.5938459786363073,-0.028337266240097372,-1.590495567920886e-16,Lebanon,Other,0
-0.1909748283664737,-0.8464044013111371,0.8019031814542316,-0.0028443861853474934,-9.277074295853015e-17,Liberia,Other,0
-0.19254947025482325,-0.9910852317330389,0.9379836723474421,-0.017835785010662592,-1.0802800023470953e-16,Libya,Other,0
